gazetteerId,villageInnerId,categoryId,startYear,endYear,unitId,data
55,55,8,2007,2007,1,10.0
55,55,8,2008,2008,1,22.0
59,59,8,1993,1993,1,162.0
59,59,8,1994,1994,1,163.0
59,59,8,1995,1995,1,153.0
59,59,8,1996,1996,1,140.0
59,59,8,1997,1997,1,179.0
59,59,8,1998,1998,1,165.0
60,60,8,1995,1995,1,57.0
60,60,8,1996,1996,1,45.0
60,60,8,1997,1997,1,50.0
60,60,8,1998,1998,1,65.0
60,60,8,1999,1999,1,78.0
60,60,8,2000,2000,1,83.0
60,60,8,2001,2001,1,54.0
60,60,8,2002,2002,1,54.0
67,67,8,2001,2001,1,6.0
67,67,8,2002,2002,1,6.0
67,67,8,2003,2003,1,7.0
67,67,8,2004,2004,1,5.0
67,67,8,2005,2005,1,6.0
72,72,8,1970,1970,1,3.0
72,72,8,1971,1971,1,5.0
72,72,8,1972,1972,1,3.0
72,72,8,1973,1973,1,4.0
72,72,8,1974,1974,1,5.0
72,72,8,1975,1975,1,9.0
72,72,8,1976,1976,1,7.0
72,72,8,1977,1977,1,8.0
72,72,8,1978,1978,1,15.0
72,72,8,1979,1979,1,8.0
72,72,8,1980,1980,1,7.0
72,72,8,1981,1981,1,10.0
72,72,8,1982,1982,1,43.0
72,72,8,1983,1983,1,78.0
72,72,8,1984,1984,1,43.0
72,72,8,1985,1985,1,38.0
72,72,8,1986,1986,1,36.0
72,72,8,1987,1987,1,49.0
72,72,8,1988,1988,1,80.0
72,72,8,1989,1989,1,65.0
72,72,8,1990,1990,1,57.0
72,72,8,1991,1991,1,65.0
72,72,8,1992,1992,1,70.0
72,72,8,1993,1993,1,79.0
72,72,8,1994,1994,1,117.0
72,72,8,1995,1995,1,45.0
78,78,8,1990,1990,1,268.0
78,78,8,1991,1991,1,292.0
78,78,8,1992,1992,1,293.0
78,78,8,1993,1993,1,292.0
78,78,8,1994,1994,1,225.0
78,78,8,1995,1995,1,223.0
78,78,8,1996,1996,1,217.0
78,78,8,1997,1997,1,219.0
78,78,8,1998,1998,1,217.0
78,78,8,1999,1999,1,216.0
78,78,8,2000,2000,1,203.0
78,78,8,2001,2001,1,194.0
78,78,8,2002,2002,1,186.0
78,78,8,2003,2003,1,168.0
78,78,8,2004,2004,1,161.0
78,78,8,2005,2005,1,145.0
78,78,8,2006,2006,1,129.0
78,78,8,2007,2007,1,120.0
78,78,8,2008,2008,1,121.0
78,78,8,2009,2009,1,115.0
83,83,8,1976,1976,1,38.0
83,83,8,1994,1994,1,8.0
84,84,8,1990,1990,1,37.0
88,88,8,1979,1979,1,253.0
88,88,8,1980,1980,1,269.0
88,88,8,1981,1981,1,264.0
88,88,8,1982,1982,1,275.0
88,88,8,1983,1983,1,429.0
88,88,8,1984,1984,1,408.0
88,88,8,1985,1985,1,382.0
88,88,8,1986,1986,1,370.0
88,88,8,1987,1987,1,432.0
88,88,8,1988,1988,1,459.0
88,88,8,1989,1989,1,558.0
88,88,8,1990,1990,1,603.0
88,88,8,1991,1991,1,684.0
88,88,8,1992,1992,1,713.0
88,88,8,1993,1993,1,717.0
88,88,8,1994,1994,1,767.0
88,88,8,1995,1995,1,791.0
88,88,8,1996,1996,1,734.0
88,88,8,1997,1997,1,739.0
90,90,8,1990,1990,1,18.0
90,90,8,1991,1991,1,15.0
90,90,8,1992,1992,1,20.0
90,90,8,1993,1993,1,20.0
90,90,8,1994,1994,1,15.0
90,90,8,1995,1995,1,24.0
90,90,8,1996,1996,1,32.0
90,90,8,1997,1997,1,34.0
90,90,8,1998,1998,1,24.0
90,90,8,1999,1999,1,26.0
90,90,8,2000,2000,1,32.0
90,90,8,2001,2001,1,22.0
90,90,8,2002,2002,1,27.0
97,97,8,2001,2001,1,157.0
97,97,8,2002,2002,1,156.0
97,97,8,2003,2003,1,148.0
97,97,8,2004,2004,1,149.0
97,97,8,2005,2005,1,150.0
97,97,8,2006,2006,1,146.0
97,97,8,2007,2007,1,128.0
97,97,8,2008,2008,1,128.0
97,97,8,2009,2009,1,132.0
97,97,8,2010,2010,1,134.0
97,97,8,2011,2011,1,133.0
97,97,8,2012,2012,1,136.0
97,97,8,2013,2013,1,146.0
97,97,8,2014,2014,1,138.0
104,104,8,2007,2007,1,73.0
115,115,8,1983,1983,1,24.0
125,125,8,1980,1980,1,1.0
125,125,8,1981,1981,1,4.0
125,125,8,1982,1982,1,1.0
125,125,8,1983,1983,1,1.0
125,125,8,1984,1984,1,1.0
125,125,8,1985,1985,1,6.0
125,125,8,1986,1986,1,7.0
125,125,8,1987,1987,1,6.0
125,125,8,1988,1988,1,9.0
125,125,8,1989,1989,1,16.0
125,125,8,1990,1990,1,16.0
125,125,8,1991,1991,1,30.0
128,128,8,1973,1973,1,42.0
128,128,8,1979,1979,1,68.0
128,128,8,1984,1984,1,83.0
128,128,8,1989,1989,1,56.0
129,129,8,1988,1988,1,213.0
129,129,8,1989,1989,1,378.0
129,129,8,1990,1990,1,230.0
129,129,8,1991,1991,1,198.0
129,129,8,1992,1992,1,212.0
129,129,8,1993,1993,1,205.0
129,129,8,1994,1994,1,209.0
129,129,8,1995,1995,1,234.0
129,129,8,1996,1996,1,276.0
129,129,8,1997,1997,1,236.0
129,129,8,1998,1998,1,247.0
129,129,8,1999,1999,1,246.0
129,129,8,2000,2000,1,251.0
141,141,8,1982,1982,1,223.0
141,141,8,1989,1989,1,397.0
141,141,8,2010,2010,1,1687.0
142,142,8,1997,1997,1,565.0
142,142,8,2008,2008,1,6.0
142,142,8,2009,2009,1,786.0
144,144,8,1984,1984,1,28.0
144,144,8,1985,1985,1,26.0
144,144,8,1986,1986,1,27.0
144,144,8,1987,1987,1,24.0
144,144,8,1988,1988,1,17.0
144,144,8,1989,1989,1,10.0
144,144,8,1990,1990,1,30.0
144,144,8,1991,1991,1,27.0
144,144,8,1992,1992,1,42.0
144,144,8,1993,1993,1,39.0
144,144,8,1994,1994,1,44.0
144,144,8,1995,1995,1,22.0
144,144,8,1996,1996,1,18.0
144,144,8,1997,1997,1,15.0
144,144,8,1998,1998,1,13.0
144,144,8,1999,1999,1,16.0
144,144,8,2000,2000,1,21.0
144,144,8,2001,2001,1,9.0
144,144,8,2002,2002,1,17.0
144,144,8,2003,2003,1,18.0
144,144,8,2004,2004,1,16.0
144,144,8,2005,2005,1,34.0
153,153,8,1990,1990,1,2.0
153,153,8,1991,1991,1,4.0
153,153,8,1992,1992,1,8.0
153,153,8,1993,1993,1,8.0
153,153,8,1994,1994,1,18.0
153,153,8,1995,1995,1,33.0
153,153,8,1996,1996,1,19.0
153,153,8,1997,1997,1,25.0
153,153,8,1998,1998,1,52.0
153,153,8,1999,1999,1,3.0
153,153,8,2000,2000,1,35.0
156,156,8,1986,1986,1,3.0
156,156,8,1987,1987,1,1.0
156,156,8,1988,1988,1,5.0
156,156,8,1989,1989,1,4.0
156,156,8,1990,1990,1,6.0
156,156,8,1991,1991,1,6.0
156,156,8,1992,1992,1,13.0
156,156,8,1993,1993,1,22.0
156,156,8,1994,1994,1,16.0
156,156,8,1995,1995,1,22.0
156,156,8,1996,1996,1,27.0
156,156,8,1997,1997,1,23.0
156,156,8,1998,1998,1,11.0
156,156,8,1999,1999,1,15.0
156,156,8,2000,2000,1,26.0
156,156,8,2001,2001,1,21.0
156,156,8,2002,2002,1,26.0
156,156,8,2003,2003,1,26.0
156,156,8,2004,2004,1,24.0
156,156,8,2005,2005,1,17.0
156,156,8,2006,2006,1,35.0
156,156,8,2007,2007,1,13.0
156,156,8,2008,2008,1,41.0
156,156,8,2009,2009,1,31.0
156,156,8,2010,2010,1,39.0
157,157,8,1995,1995,1,308.0
160,160,8,1983,1983,1,179.0
160,160,8,1984,1984,1,150.0
160,160,8,1985,1985,1,135.0
160,160,8,1986,1986,1,117.0
160,160,8,1987,1987,1,116.0
160,160,8,1988,1988,1,126.0
160,160,8,1989,1989,1,113.0
160,160,8,1990,1990,1,118.0
160,160,8,1991,1991,1,90.0
160,160,8,1992,1992,1,79.0
160,160,8,1993,1993,1,77.0
160,160,8,1994,1994,1,92.0
160,160,8,1995,1995,1,101.0
160,160,8,1996,1996,1,99.0
160,160,8,1997,1997,1,98.0
160,160,8,1998,1998,1,100.0
160,160,8,1999,1999,1,110.0
170,170,8,1980,1980,1,86.0
170,170,8,1985,1985,1,105.0
170,170,8,1990,1990,1,115.0
170,170,8,1995,1995,1,98.0
170,170,8,2000,2000,1,108.0
170,170,8,2005,2005,1,98.0
172,172,8,1982,1982,1,76.0
172,172,8,1983,1983,1,54.0
172,172,8,1984,1984,1,51.0
172,172,8,1985,1985,1,39.0
172,172,8,1986,1986,1,71.0
172,172,8,1987,1987,1,94.0
172,172,8,1988,1988,1,111.0
172,172,8,1989,1989,1,133.0
172,172,8,1990,1990,1,113.0
172,172,8,1991,1991,1,121.0
172,172,8,1992,1992,1,120.0
172,172,8,1993,1993,1,132.0
172,172,8,1994,1994,1,159.0
172,172,8,1995,1995,1,164.0
172,172,8,1996,1996,1,167.0
172,172,8,1997,1997,1,172.0
172,172,8,1998,1998,1,163.0
172,172,8,1999,1999,1,188.0
172,172,8,2000,2000,1,181.0
172,172,8,2001,2001,1,183.0
172,172,8,2002,2002,1,180.0
172,172,8,2003,2003,1,183.0
172,172,8,2004,2004,1,184.0
172,172,8,2005,2005,1,185.0
172,172,8,2006,2006,1,188.0
177,177,8,1997,1997,1,482.0
177,177,8,1998,1998,1,539.0
177,177,8,1999,1999,1,573.0
177,177,8,2000,2000,1,620.0
177,177,8,2001,2001,1,645.0
177,177,8,2002,2002,1,655.0
177,177,8,2003,2003,1,675.0
177,177,8,2004,2004,1,709.0
177,177,8,2005,2005,1,794.0
177,177,8,2006,2006,1,809.0
180,180,8,1975,1975,1,103.0
184,184,8,1997,1997,1,127.0
184,184,8,1998,1998,1,101.0
184,184,8,1999,1999,1,99.0
184,184,8,2000,2000,1,105.0
184,184,8,2001,2001,1,92.0
184,184,8,2002,2002,1,103.0
184,184,8,2003,2003,1,110.0
184,184,8,2004,2004,1,145.0
184,184,8,2005,2005,1,148.0
184,184,8,2006,2006,1,152.0
187,187,8,1998,1998,1,311.0
191,191,8,2005,2005,1,2.0
191,191,8,2006,2006,1,1.0
191,191,8,2007,2007,1,2.0
192,192,8,2007,2007,1,370.0
195,195,8,1988,1988,1,24.0
198,198,8,1971,1971,1,2.0
198,198,8,1972,1972,1,3.0
198,198,8,1973,1973,1,1.0
198,198,8,1974,1974,1,2.0
198,198,8,1975,1975,1,3.0
198,198,8,1976,1976,1,2.0
198,198,8,1977,1977,1,4.0
198,198,8,1978,1978,1,6.0
198,198,8,1979,1979,1,6.0
198,198,8,1980,1980,1,3.0
198,198,8,1981,1981,1,3.0
198,198,8,1982,1982,1,5.0
198,198,8,1983,1983,1,4.0
198,198,8,1984,1984,1,3.0
198,198,8,1985,1985,1,1.0
198,198,8,1986,1986,1,8.0
198,198,8,1987,1987,1,10.0
198,198,8,1988,1988,1,8.0
198,198,8,1989,1989,1,9.0
198,198,8,1990,1990,1,3.0
198,198,8,1991,1991,1,4.0
198,198,8,1992,1992,1,6.0
198,198,8,1993,1993,1,7.0
198,198,8,1994,1994,1,7.0
198,198,8,1995,1995,1,8.0
198,198,8,1996,1996,1,6.0
198,198,8,1997,1997,1,7.0
198,198,8,1998,1998,1,3.0
198,198,8,1999,1999,1,2.0
198,198,8,2000,2000,1,4.0
198,198,8,2001,2001,1,2.0
198,198,8,2002,2002,1,1.0
198,198,8,2003,2003,1,2.0
198,198,8,2004,2004,1,1.0
198,198,8,2005,2005,1,3.0
198,198,8,2006,2006,1,1.0
204,204,8,1993,1993,1,503.0
204,204,8,1994,1994,1,564.0
204,204,8,1995,1995,1,646.0
204,204,8,1996,1996,1,659.0
204,204,8,1997,1997,1,670.0
204,204,8,1998,1998,1,691.0
204,204,8,1999,1999,1,742.0
205,205,8,1994,1994,1,366.0
207,207,8,1990,1990,1,145.0
207,207,8,1991,1991,1,133.0
210,210,8,1996,1996,1,64.0
210,210,8,1997,1997,1,60.0
210,210,8,1998,1998,1,61.0
210,210,8,1999,1999,1,51.0
210,210,8,2000,2000,1,59.0
210,210,8,2001,2001,1,60.0
210,210,8,2002,2002,1,56.0
210,210,8,2003,2003,1,52.0
210,210,8,2004,2004,1,51.0
210,210,8,2005,2005,1,82.0
210,210,8,2006,2006,1,80.0
210,210,8,2007,2007,1,43.0
214,214,8,2010,2010,1,560.0
219,219,8,1984,1984,1,51.0
219,219,8,2004,2004,1,38.0
221,221,8,2011,2011,1,570.0
226,226,8,2004,2004,1,26.0
229,229,8,1993,1993,1,847.0
233,233,8,2002,2002,1,31.0
233,233,8,2003,2003,1,42.0
233,233,8,2004,2004,1,36.0
235,235,8,1978,1978,1,40.0
235,235,8,1988,1988,1,85.0
235,235,8,1998,1998,1,86.0
235,235,8,2008,2008,1,153.0
235,235,8,2010,2010,1,191.0
239,239,8,1996,1996,1,416.0
239,239,8,1997,1997,1,418.0
239,239,8,1998,1998,1,430.0
239,239,8,1999,1999,1,476.0
239,239,8,2000,2000,1,469.0
239,239,8,2001,2001,1,433.0
239,239,8,2002,2002,1,477.0
239,239,8,2003,2003,1,468.0
239,239,8,2004,2004,1,473.0
239,239,8,2005,2005,1,492.0
239,239,8,2006,2006,1,463.0
239,239,8,2007,2007,1,468.0
239,239,8,2008,2008,1,485.0
239,239,8,2009,2009,1,475.0
239,239,8,2010,2010,1,426.0
239,239,8,2011,2011,1,449.0
239,239,8,2012,2012,1,433.0
244,244,8,1983,1983,1,162.0
249,249,8,1983,1983,1,201.0
259,259,8,2003,2003,1,184.0
261,261,8,1985,1985,1,140.0
266,266,8,2012,2012,1,158.0
267,267,8,2000,2000,1,23.0
267,267,8,2014,2014,1,33.0
274,274,8,1993,1993,1,33.0
274,274,8,1994,1994,1,7.0
274,274,8,1995,1995,1,6.0
274,274,8,1996,1996,1,6.0
274,274,8,1997,1997,1,7.0
274,274,8,1998,1998,1,11.0
274,274,8,1999,1999,1,8.0
274,274,8,2000,2000,1,7.0
274,274,8,2001,2001,1,5.0
274,274,8,2002,2002,1,2.0
274,274,8,2003,2003,1,2.0
274,274,8,2005,2005,1,3.0
280,280,8,1994,1994,1,45.0
281,281,8,1993,1993,1,35.0
281,281,8,1994,1994,1,38.0
281,281,8,1995,1995,1,28.0
281,281,8,1996,1996,1,20.0
281,281,8,1997,1997,1,19.0
281,281,8,1998,1998,1,16.0
281,281,8,1999,1999,1,14.0
281,281,8,2000,2000,1,18.0
282,282,8,1971,1971,1,15.0
294,294,8,2010,2010,1,67.0
296,296,8,1994,1994,1,75.0
296,296,8,1995,1995,1,75.0
296,296,8,1996,1996,1,82.0
296,296,8,1997,1997,1,87.0
296,296,8,1998,1998,1,86.0
296,296,8,1999,1999,1,90.0
296,296,8,2000,2000,1,91.0
296,296,8,2001,2001,1,88.0
296,296,8,2002,2002,1,87.0
296,296,8,2003,2003,1,84.0
296,296,8,2004,2004,1,83.0
302,302,8,1987,1987,1,466.0
305,305,8,1970,1970,1,7.0
305,305,8,1982,1982,1,76.0
305,305,8,1983,1983,1,83.0
305,305,8,1985,1985,1,86.0
305,305,8,1986,1986,1,61.0
305,305,8,1988,1988,1,53.0
305,305,8,1989,1989,1,123.0
305,305,8,1990,1990,1,19.0
305,305,8,1991,1991,1,9.0
305,305,8,1992,1992,1,9.0
305,305,8,1993,1993,1,14.0
305,305,8,1994,1994,1,16.0
305,305,8,1995,1995,1,8.0
305,305,8,1996,1996,1,5.0
305,305,8,1997,1997,1,4.0
305,305,8,1998,1998,1,18.0
305,305,8,1999,1999,1,17.0
307,307,8,2003,2003,1,176.0
307,307,8,2004,2004,1,14.0
307,307,8,2005,2005,1,12.0
307,307,8,2006,2006,1,8.0
307,307,8,2007,2007,1,9.0
307,307,8,2008,2008,1,9.0
307,307,8,2009,2009,1,5.0
307,307,8,2010,2010,1,11.0
307,307,8,2011,2011,1,9.0
309,309,8,1985,1985,1,307.0
309,309,8,1986,1986,1,315.0
309,309,8,1987,1987,1,273.0
309,309,8,1988,1988,1,263.0
309,309,8,1989,1989,1,389.0
309,309,8,1990,1990,1,409.0
309,309,8,1991,1991,1,431.0
309,309,8,1992,1992,1,452.0
309,309,8,1993,1993,1,482.0
309,309,8,1994,1994,1,500.0
309,309,8,1995,1995,1,532.0
309,309,8,1996,1996,1,548.0
309,309,8,1997,1997,1,573.0
309,309,8,1998,1998,1,568.0
309,309,8,1999,1999,1,571.0
309,309,8,2000,2000,1,569.0
309,309,8,2001,2001,1,577.0
309,309,8,2002,2002,1,565.0
309,309,8,2003,2003,1,558.0
309,309,8,2004,2004,1,552.0
309,309,8,2005,2005,1,522.0
309,309,8,2006,2006,1,495.0
309,309,8,2007,2007,1,480.0
309,309,8,2008,2008,1,461.0
309,309,8,2009,2009,1,441.0
309,309,8,2010,2010,1,430.0
321,321,8,2016,2016,1,141.0
322,322,8,2011,2011,1,73.0
322,322,8,2012,2012,1,75.0
322,322,8,2013,2013,1,34.0
322,322,8,2014,2014,1,28.0
333,333,8,1990,1990,1,10.0
333,333,8,1991,1991,1,14.0
333,333,8,1992,1992,1,16.0
333,333,8,1993,1993,1,16.0
333,333,8,1994,1994,1,18.0
333,333,8,1995,1995,1,17.0
333,333,8,1996,1996,1,9.0
333,333,8,1997,1997,1,11.0
333,333,8,1998,1998,1,15.0
333,333,8,1999,1999,1,14.0
333,333,8,2000,2000,1,15.0
333,333,8,2001,2001,1,7.0
333,333,8,2002,2002,1,4.0
333,333,8,2003,2003,1,11.0
333,333,8,2004,2004,1,9.0
333,333,8,2005,2005,1,6.0
333,333,8,2006,2006,1,1.0
333,333,8,2007,2007,1,21.0
333,333,8,2009,2009,1,9.0
333,333,8,2010,2010,1,6.0
333,333,8,2011,2011,1,2.0
336,336,8,1981,1981,1,20.0
336,336,8,1982,1982,1,17.0
336,336,8,1983,1983,1,40.0
336,336,8,1984,1984,1,23.0
336,336,8,1985,1985,1,24.0
336,336,8,1986,1986,1,26.0
336,336,8,1987,1987,1,11.0
336,336,8,1988,1988,1,15.0
336,336,8,1989,1989,1,13.0
336,336,8,1990,1990,1,14.0
336,336,8,1991,1991,1,20.0
336,336,8,1992,1992,1,8.0
337,337,8,1975,1975,1,32.0
337,337,8,1976,1976,1,72.0
337,337,8,1977,1977,1,96.0
337,337,8,1978,1978,1,90.0
337,337,8,1979,1979,1,81.0
337,337,8,1980,1980,1,84.0
337,337,8,1981,1981,1,77.0
337,337,8,1982,1982,1,134.0
337,337,8,1983,1983,1,211.0
337,337,8,1984,1984,1,21.0
337,337,8,1985,1985,1,148.0
337,337,8,1986,1986,1,170.0
337,337,8,1987,1987,1,214.0
337,337,8,1988,1988,1,236.0
337,337,8,1989,1989,1,170.0
337,337,8,1990,1990,1,250.0
337,337,8,1991,1991,1,250.0
337,337,8,1992,1992,1,156.0
337,337,8,1993,1993,1,208.0
337,337,8,1994,1994,1,115.0
337,337,8,1995,1995,1,125.0
337,337,8,1996,1996,1,170.0
337,337,8,1997,1997,1,164.0
337,337,8,1998,1998,1,124.0
337,337,8,1999,1999,1,121.0
337,337,8,2000,2000,1,86.0
337,337,8,2001,2001,1,43.0
337,337,8,2002,2002,1,28.0
337,337,8,2003,2003,1,37.0
337,337,8,2004,2004,1,2.0
337,337,8,2005,2005,1,48.0
337,337,8,2006,2006,1,42.0
337,337,8,2007,2007,1,45.0
337,337,8,2008,2008,1,45.0
337,337,8,2009,2009,1,38.0
337,337,8,2010,2010,1,40.0
337,337,8,2011,2011,1,55.0
337,337,8,2012,2012,1,404.0
337,337,8,2013,2013,1,26.0
343,343,8,1981,1981,1,2.0
343,343,8,1982,1982,1,1.0
343,343,8,1983,1983,1,1.0
343,343,8,1985,1985,1,2.0
343,343,8,1986,1986,1,3.0
343,343,8,1987,1987,1,1.0
343,343,8,1988,1988,1,1.0
343,343,8,1989,1989,1,1.0
343,343,8,1990,1990,1,24.0
343,343,8,1991,1991,1,16.0
343,343,8,1992,1992,1,4.0
343,343,8,1993,1993,1,25.0
343,343,8,1994,1994,1,7.0
343,343,8,1995,1995,1,20.0
343,343,8,1996,1996,1,14.0
343,343,8,1997,1997,1,25.0
343,343,8,1998,1998,1,13.0
343,343,8,1999,1999,1,14.0
357,357,8,1974,1974,1,83.0
357,357,8,1983,1983,1,197.0
357,357,8,1988,1988,1,13.0
357,357,8,1990,1990,1,64.0
362,362,8,1990,1990,1,25.0
362,362,8,1994,1994,1,22.0
362,362,8,1995,1995,1,27.0
362,362,8,1996,1996,1,15.0
362,362,8,1997,1997,1,24.0
362,362,8,1998,1998,1,13.0
362,362,8,1999,1999,1,19.0
362,362,8,2000,2000,1,10.0
362,362,8,2001,2001,1,11.0
362,362,8,2002,2002,1,15.0
362,362,8,2003,2003,1,7.0
362,362,8,2004,2004,1,21.0
362,362,8,2005,2005,1,10.0
363,363,8,2000,2000,1,41.0
363,363,8,2001,2001,1,43.0
363,363,8,2002,2002,1,31.0
363,363,8,2003,2003,1,32.0
363,363,8,2004,2004,1,35.0
363,363,8,2005,2005,1,30.0
363,363,8,2006,2006,1,21.0
365,365,8,1991,1991,1,46.0
365,365,8,1992,1992,1,64.0
365,365,8,1993,1993,1,60.0
365,365,8,1994,1994,1,56.0
365,365,8,1995,1995,1,47.0
365,365,8,1996,1996,1,48.0
365,365,8,1997,1997,1,62.0
365,365,8,1998,1998,1,61.0
365,365,8,1999,1999,1,78.0
365,365,8,2000,2000,1,42.0
365,365,8,2001,2001,1,36.0
365,365,8,2002,2002,1,34.0
365,365,8,2003,2003,1,28.0
365,365,8,2004,2004,1,41.0
365,365,8,2005,2005,1,31.0
367,367,8,1994,1994,1,19.0
367,367,8,1995,1995,1,23.0
367,367,8,1996,1996,1,9.0
367,367,8,1997,1997,1,5.0
367,367,8,1998,1998,1,4.0
367,367,8,1999,1999,1,7.0
367,367,8,2000,2000,1,6.0
367,367,8,2001,2001,1,7.0
367,367,8,2002,2002,1,6.0
367,367,8,2003,2003,1,9.0
367,367,8,2005,2005,1,3.0
367,367,8,2006,2006,1,4.0
367,367,8,2008,2008,1,1.0
367,367,8,2009,2009,1,18.0
369,369,8,2007,2007,1,7.0
369,369,8,2008,2008,1,5.0
369,369,8,2009,2009,1,4.0
369,369,8,2010,2010,1,8.0
370,370,8,2002,2002,1,31.0
370,370,8,2003,2003,1,35.0
370,370,8,2004,2004,1,34.0
370,370,8,2005,2005,1,37.0
370,370,8,2006,2006,1,38.0
370,370,8,2007,2007,1,37.0
370,370,8,2008,2008,1,32.0
370,370,8,2009,2009,1,35.0
370,370,8,2010,2010,1,36.0
371,371,8,1974,1974,1,120.0
371,371,8,1975,1975,1,80.0
371,371,8,1976,1976,1,60.0
371,371,8,1977,1977,1,40.0
371,371,8,1978,1978,1,30.0
371,371,8,1979,1979,1,31.0
371,371,8,1980,1980,1,35.0
371,371,8,1981,1981,1,31.0
371,371,8,1982,1982,1,28.0
371,371,8,1983,1983,1,27.0
371,371,8,1984,1984,1,26.0
371,371,8,1985,1985,1,22.0
371,371,8,1986,1986,1,26.0
371,371,8,1987,1987,1,20.0
371,371,8,1988,1988,1,18.0
371,371,8,1989,1989,1,18.0
371,371,8,1990,1990,1,21.0
371,371,8,1991,1991,1,19.0
371,371,8,1992,1992,1,17.0
371,371,8,1993,1993,1,14.0
371,371,8,1994,1994,1,13.0
371,371,8,1995,1995,1,16.0
371,371,8,1996,1996,1,14.0
371,371,8,1997,1997,1,12.0
371,371,8,1998,1998,1,14.0
371,371,8,1999,1999,1,10.0
371,371,8,2000,2000,1,16.0
371,371,8,2001,2001,1,18.0
371,371,8,2002,2002,1,20.0
371,371,8,2003,2003,1,18.0
371,371,8,2004,2004,1,16.0
371,371,8,2005,2005,1,22.0
371,371,8,2006,2006,1,20.0
371,371,8,2007,2007,1,18.0
378,378,8,2008,2008,1,33.0
382,382,8,1993,1993,1,34.0
382,382,8,1994,1994,1,70.0
382,382,8,1995,1995,1,83.0
390,390,8,1974,1974,1,45.0
390,390,8,1976,1976,1,50.0
